NCT Number,Study URL,Study Status,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,First Posted,Last Update Posted,Duration_Days,Binary_Values,Participants
NCT03639714,https://clinicaltrials.gov/study/NCT03639714,1.0,0,"ADULT, OLDER_ADULT",1,-0.17098261224614955,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2019-02-13,2022-11-10,2018-08-21,2023-09-13,1.0518869465645468,0,29.0
NCT05145621,https://clinicaltrials.gov/study/NCT05145621,1.0,0,ADULT,0,-0.17329583340245905,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2015-10-29,2016-01-15,2021-12-06,2021-12-21,-1.0621237253950748,0,26.0
NCT03780621,https://clinicaltrials.gov/study/NCT03780621,1.0,0,"ADULT, OLDER_ADULT",0,-0.1810065705901574,0,1,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-04-01,2019-06-01,2018-12-19,2019-11-14,-1.0900260401647281,0,16.0
NCT03021642,https://clinicaltrials.gov/study/NCT03021642,1.0,0,ADULT,0,-0.1748379808399987,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2016-01-31,2016-03-31,2017-01-16,2022-08-24,-1.0916673527982372,0,24.0
NCT04991571,https://clinicaltrials.gov/study/NCT04991571,1.0,0,ADULT,0,-0.17252475968368922,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2021-07-29,2021-10-22,2021-08-05,2021-11-23,-1.0506345369605117,0,27.0
NCT02123823,https://clinicaltrials.gov/study/NCT02123823,1.0,1,"ADULT, OLDER_ADULT",0,-0.06688766021222195,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-05-15,2021-12-14,2014-04-28,2022-02-03,3.3562898840112148,1,164.0
NCT04483024,https://clinicaltrials.gov/study/NCT04483024,1.0,0,"ADULT, OLDER_ADULT",0,-0.0699719550873013,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2018-12-01,2019-12-01,2020-07-23,2020-07-29,-0.5910669995779851,1,160.0
NCT02058641,https://clinicaltrials.gov/study/NCT02058641,1.0,0,ADULT,0,-0.18640408662154623,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2014-02-26,2014-08-18,2014-02-10,2017-05-15,-0.9061990252117176,0,9.0
NCT04420689,https://clinicaltrials.gov/study/NCT04420689,1.0,0,"ADULT, OLDER_ADULT",1,-0.16172972762091153,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: PREVENTION,2020-06-18,2022-02-15,2020-06-09,2022-02-16,-0.19386934226880162,0,41.0
NCT03392116,https://clinicaltrials.gov/study/NCT03392116,1.0,0,"ADULT, OLDER_ADULT",0,-0.12240496796365001,0,1,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2018-01-29,2019-03-11,2018-01-05,2019-08-20,-0.5237731816041152,1,92.0
NCT04548700,https://clinicaltrials.gov/study/NCT04548700,0.0,0,"ADULT, OLDER_ADULT",0,-0.16404294877722103,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-12-24,2023-11-30,2020-09-14,2024-03-07,0.567699719679385,0,38.0
NCT04129775,https://clinicaltrials.gov/study/NCT04129775,1.0,0,ADULT,1,-0.10852564102579298,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-10-01,2022-09-05,2019-10-17,2022-10-27,0.566058407045876,1,110.0
NCT02593331,https://clinicaltrials.gov/study/NCT02593331,1.0,0,"ADULT, OLDER_ADULT",0,-0.13242892630765785,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2015-10-29,2017-03-28,2015-11-01,2018-05-01,-0.3432287919181227,1,79.0
NCT05246111,https://clinicaltrials.gov/study/NCT05246111,1.0,0,"ADULT, OLDER_ADULT",0,-0.18871730777785573,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-02-15,2023-06-28,2022-02-18,2024-11-22,-0.37277241932128513,0,6.0
NCT04014361,https://clinicaltrials.gov/study/NCT04014361,0.0,0,"ADULT, OLDER_ADULT",0,-0.1655850962147607,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2019-08-09,2020-02-09,2019-07-10,2024-03-12,-0.8881445862431183,0,36.0
NCT04457960,https://clinicaltrials.gov/study/NCT04457960,0.0,0,ADULT,0,-0.13011570515134835,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-07-01,2021-10-13,2020-07-07,2022-01-12,-0.4203704856930468,1,82.0
NCT02575339,https://clinicaltrials.gov/study/NCT02575339,0.0,0,"ADULT, OLDER_ADULT",1,-0.18486193918400656,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2016-07-18,2020-11-24,2015-10-14,2022-07-26,1.419540976470568,0,11.0
NCT02382406,https://clinicaltrials.gov/study/NCT02382406,0.0,0,"ADULT, OLDER_ADULT",1,-0.15787435902706237,3,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-06-04,2022-04-14,2015-03-06,2023-05-23,2.922983348764833,0,46.0
NCT03755713,https://clinicaltrials.gov/study/NCT03755713,1.0,0,CHILD,0,-0.17792227571507804,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-03-12,2021-10-11,2018-11-28,2024-10-23,0.3592530152237391,0,20.0
NCT04480294,https://clinicaltrials.gov/study/NCT04480294,1.0,0,"CHILD, ADULT, OLDER_ADULT",0,-0.11006778846333266,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: OTHER",2020-07-28,2021-11-23,2020-07-21,2021-10-22,-0.39739210882392045,1,108.0
NCT03236792,https://clinicaltrials.gov/study/NCT03236792,1.0,0,"ADULT, OLDER_ADULT",1,-0.17175368596491938,3,1,Allocation: NA|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2017-06-12,2022-09-20,2017-08-02,2022-09-29,1.9710220213295995,0,28.0
NCT03250182,https://clinicaltrials.gov/study/NCT03250182,1.0,0,"ADULT, OLDER_ADULT",0,-0.17021153852737972,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-08-11,2017-12-07,2017-08-15,2021-01-29,-0.9964712200547138,0,30.0
NCT03722108,https://clinicaltrials.gov/study/NCT03722108,0.0,0,"ADULT, OLDER_ADULT",1,-0.12471818911995951,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-02-07,2022-05-19,2018-10-26,2023-10-16,0.7745051115015219,1,89.0
NCT03519711,https://clinicaltrials.gov/study/NCT03519711,1.0,0,"CHILD, ADULT, OLDER_ADULT",1,-0.18717516034031606,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-01-03,2020-10-02,2018-05-09,2023-11-14,-0.1429886506300219,0,8.0
NCT05336279,https://clinicaltrials.gov/study/NCT05336279,1.0,0,"ADULT, OLDER_ADULT",0,-0.17175368596491938,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2022-05-11,2022-06-20,2022-04-20,2023-05-18,-1.1244936054684176,0,28.0
NCT05532046,https://clinicaltrials.gov/study/NCT05532046,0.0,0,"ADULT, OLDER_ADULT",0,-0.17638012827753838,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-09-20,2023-03-31,2022-09-08,2024-03-12,-0.8750140851750461,0,22.0
NCT02999191,https://clinicaltrials.gov/study/NCT02999191,1.0,2,ADULT,0,-0.1794644231526177,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2017-01-10,2017-04-10,2016-12-21,2021-06-07,-1.0424279737929665,0,18.0
NCT04617782,https://clinicaltrials.gov/study/NCT04617782,1.0,0,ADULT,0,-0.1470793269642847,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2020-12-08,2021-04-05,2020-11-05,2024-09-19,-0.9964712200547138,1,60.0
NCT05320094,https://clinicaltrials.gov/study/NCT05320094,1.0,0,ADULT,0,-0.1586454327458322,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-04-15,2022-09-11,2022-04-11,2022-11-08,-0.9455905284159342,0,45.0
NCT05278676,https://clinicaltrials.gov/study/NCT05278676,1.0,0,ADULT,0,-0.17329583340245905,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2022-07-01,2022-12-13,2022-03-14,2023-09-14,-0.9193295262797897,0,26.0
NCT06124560,https://clinicaltrials.gov/study/NCT06124560,1.0,0,ADULT,0,-0.14862147440182435,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2022-10-28,2022-11-07,2023-11-09,2023-11-09,-1.1737329844736883,1,58.0
NCT03827668,https://clinicaltrials.gov/study/NCT03827668,1.0,0,ADULT,0,-0.18177764430892723,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2019-02-07,2019-04-29,2019-02-01,2020-05-20,-1.0571997874945476,0,15.0
NCT04390776,https://clinicaltrials.gov/study/NCT04390776,1.0,0,ADULT,0,-0.06688766021222195,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2020-09-28,2021-07-19,2020-05-18,2021-08-04,-0.7076001965571258,1,164.0
NCT03705533,https://clinicaltrials.gov/study/NCT03705533,1.0,0,ADULT,0,-0.17329583340245905,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: OTHER,2018-09-07,2018-12-19,2018-10-15,2018-12-27,-1.0210909095573493,0,26.0
NCT04685603,https://clinicaltrials.gov/study/NCT04685603,1.0,0,"ADULT, OLDER_ADULT",0,-0.17252475968368922,4,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: PREVENTION",2020-12-07,2022-01-31,2020-12-28,2020-12-29,-0.5007948047349889,0,27.0
NCT05560360,https://clinicaltrials.gov/study/NCT05560360,1.0,0,ADULT,0,-0.17792227571507804,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-11-04,2023-01-27,2022-09-29,2023-02-02,-1.0522758495940205,0,20.0
NCT04008186,https://clinicaltrials.gov/study/NCT04008186,1.0,0,ADULT,0,-0.14630825324551486,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-06-14,2019-08-28,2019-07-05,2024-02-02,-1.0670476632956019,1,61.0
NCT03814200,https://clinicaltrials.gov/study/NCT03814200,1.0,0,"ADULT, OLDER_ADULT",0,-0.18254871802769707,0,1,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2019-01-03,2019-02-19,2019-01-23,2022-11-16,-1.1130044170338544,0,14.0
NCT05244759,https://clinicaltrials.gov/study/NCT05244759,1.0,2,"ADULT, OLDER_ADULT",0,-0.18871730777785573,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-08-25,2021-03-02,2022-02-17,2022-02-17,-0.8799380230755732,0,6.0
NCT05955027,https://clinicaltrials.gov/study/NCT05955027,1.0,0,ADULT,0,-0.1748379808399987,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-07-08,2023-12-15,2023-07-20,2024-11-04,-0.9275360894473349,0,24.0
NCT03436394,https://clinicaltrials.gov/study/NCT03436394,1.0,0,"ADULT, OLDER_ADULT",0,-0.1694404648086099,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2018-03-21,2019-02-22,2018-02-19,2019-05-16,-0.6353824406827288,0,31.0
NCT03492398,https://clinicaltrials.gov/study/NCT03492398,1.0,2,ADULT,0,-0.15016362183936402,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-01-29,2019-05-28,2018-04-10,2021-01-29,-0.3957507961904114,1,56.0
NCT04373187,https://clinicaltrials.gov/study/NCT04373187,1.0,0,ADULT,0,-0.15324791671444338,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2020-06-22,2021-05-26,2020-05-04,2021-09-28,-0.6353824406827288,1,52.0
NCT04661397,https://clinicaltrials.gov/study/NCT04661397,1.0,0,ADULT,0,-0.16481402249599086,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2021-01-05,2021-07-02,2020-12-10,2022-07-27,-0.8979924620441725,0,37.0
NCT05990920,https://clinicaltrials.gov/study/NCT05990920,1.0,0,"ADULT, OLDER_ADULT",0,-0.18871730777785573,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-08-23,2024-04-12,2023-08-14,2024-11-20,-0.8077202672011762,0,6.0
NCT03295942,https://clinicaltrials.gov/study/NCT03295942,0.0,0,"ADULT, OLDER_ADULT",0,-0.1748379808399987,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-09-12,2019-07-04,2017-09-28,2020-08-11,-0.1068797726928234,0,24.0
NCT04809818,https://clinicaltrials.gov/study/NCT04809818,1.0,0,"ADULT, OLDER_ADULT",0,-0.14399503208920536,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-03-21,2021-10-19,2021-03-22,2021-03-22,-0.8421878325048656,1,64.0
NCT04798222,https://clinicaltrials.gov/study/NCT04798222,1.0,0,ADULT,0,-0.17792227571507804,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2021-06-29,2021-09-03,2021-03-15,2021-09-09,-1.081819476997183,0,20.0
NCT04535752,https://clinicaltrials.gov/study/NCT04535752,1.0,0,ADULT,0,-0.1563322115895227,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: BASIC_SCIENCE",2020-10-30,2021-06-26,2020-09-02,2021-08-30,-0.797872391400122,0,48.0
NCT03459911,https://clinicaltrials.gov/study/NCT03459911,1.0,0,ADULT,0,-0.1424528846516657,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2018-02-16,2018-03-16,2018-03-09,2018-11-02,-1.144189357070526,1,66.0
NCT02426684,https://clinicaltrials.gov/study/NCT02426684,1.0,0,"ADULT, OLDER_ADULT",1,-0.18023549687138757,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-06-16,2017-11-10,2015-04-27,2022-05-16,0.25092638141214363,0,17.0
NCT03123055,https://clinicaltrials.gov/study/NCT03123055,0.0,0,"ADULT, OLDER_ADULT",1,-0.17175368596491938,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-04-20,2019-12-01,2017-04-21,2020-03-18,0.37730745419233835,0,28.0
NCT02218125,https://clinicaltrials.gov/study/NCT02218125,1.0,0,ADULT,0,-0.17406690712122888,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2014-09-23,2015-11-30,2014-08-15,2018-11-27,-0.4794577404993716,0,25.0
NCT04700267,https://clinicaltrials.gov/study/NCT04700267,0.0,0,"ADULT, OLDER_ADULT",0,-0.18486193918400656,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-12-28,2021-10-06,2021-01-07,2021-10-21,-0.727295948159234,0,11.0
NCT05948059,https://clinicaltrials.gov/study/NCT05948059,1.0,0,ADULT,0,-0.14862147440182435,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2023-07-11,2024-06-15,2023-07-17,2023-11-15,-0.6320998154157107,1,58.0
NCT06131476,https://clinicaltrials.gov/study/NCT06131476,1.0,0,"ADULT, OLDER_ADULT",0,-0.16866939108984005,0,1,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-16,2020-10-10,2023-11-14,2024-06-26,-1.150754607604562,0,32.0
NCT03977805,https://clinicaltrials.gov/study/NCT03977805,1.0,2,ADULT,0,-0.18871730777785573,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2019-05-25,2019-06-13,2019-06-06,2020-05-08,-1.158961170772107,0,6.0
NCT05064436,https://clinicaltrials.gov/study/NCT05064436,1.0,0,ADULT,0,-0.1856330129027764,0,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: DIAGNOSTIC,2021-12-10,2023-12-18,2021-10-01,2024-03-27,0.02114261272088039,0,10.0
NCT05213728,https://clinicaltrials.gov/study/NCT05213728,1.0,0,ADULT,0,-0.18717516034031606,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2022-01-24,2022-02-24,2022-01-28,2024-06-21,-1.139265419169999,0,8.0
NCT02783599,https://clinicaltrials.gov/study/NCT02783599,1.0,0,"ADULT, OLDER_ADULT",0,-0.1540189904332132,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2016-10-11,2018-07-05,2016-05-26,2019-08-12,-0.15283652643107604,1,51.0
NCT03699423,https://clinicaltrials.gov/study/NCT03699423,1.0,0,CHILD,0,-0.14862147440182435,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2018-03-08,2018-04-30,2018-10-09,2018-10-09,-1.1031565412328004,1,58.0
NCT03705507,https://clinicaltrials.gov/study/NCT03705507,0.0,0,"CHILD, ADULT, OLDER_ADULT",1,-0.18409086546523673,3,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-05-18,2023-05-03,2018-10-15,2023-05-11,1.7822710684760619,0,12.0
NCT03153163,https://clinicaltrials.gov/study/NCT03153163,1.0,0,"ADULT, OLDER_ADULT",0,-0.18486193918400656,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-06-20,2018-09-27,2017-05-15,2018-11-23,-0.4285770488605919,0,11.0
NCT02743351,https://clinicaltrials.gov/study/NCT02743351,1.0,0,"ADULT, OLDER_ADULT",1,-0.11932067308857067,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2016-12-20,2021-11-05,2016-04-19,2023-02-08,1.7330316894707911,1,96.0
NCT05337657,https://clinicaltrials.gov/study/NCT05337657,1.0,1,"ADULT, OLDER_ADULT",0,-0.1856330129027764,0,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-06-02,2024-02-01,2022-04-20,2022-04-20,0.4084923942290098,0,10.0
NCT03694444,https://clinicaltrials.gov/study/NCT03694444,1.0,0,"ADULT, OLDER_ADULT",1,-0.1632718750584512,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-07-22,2020-10-30,2018-10-03,2021-02-21,-0.42529442359357383,0,39.0
NCT03499119,https://clinicaltrials.gov/study/NCT03499119,1.0,0,CHILD,0,-0.15247684299567352,0,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2018-05-04,2021-11-23,2018-04-17,2024-05-28,0.9419190001194423,1,53.0
NCT03672851,https://clinicaltrials.gov/study/NCT03672851,0.0,0,"CHILD, ADULT, OLDER_ADULT",0,-0.19180160265293505,3,1,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-04-17,2019-07-31,2018-09-17,2019-09-06,-1.017808284290331,0,2.0
NCT03578406,https://clinicaltrials.gov/study/NCT03578406,1.0,0,"ADULT, OLDER_ADULT",0,-0.17792227571507804,3,1,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-09-01,2021-08-30,2018-07-06,2019-05-01,0.6054499102500925,0,20.0
NCT05201690,https://clinicaltrials.gov/study/NCT05201690,1.0,0,ADULT,0,-0.1655850962147607,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-12-14,2022-01-23,2022-01-21,2022-02-09,-1.1244936054684176,0,36.0
NCT02717858,https://clinicaltrials.gov/study/NCT02717858,1.0,0,"CHILD, ADULT, OLDER_ADULT",0,-0.15324791671444338,0,1,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2016-03-16,2017-02-27,2016-03-24,2018-06-28,-0.6189693143476386,1,52.0
NCT03398421,https://clinicaltrials.gov/study/NCT03398421,1.0,0,"ADULT, OLDER_ADULT",0,-0.17792227571507804,0,1,Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2018-01-17,2018-03-12,2018-01-12,2020-04-27,-1.1015152285992913,0,20.0
NCT02554799,https://clinicaltrials.gov/study/NCT02554799,1.0,0,ADULT,0,-0.1794644231526177,3,1,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2015-09-17,2015-10-28,2015-09-18,2019-09-10,-1.1228522928349085,0,18.0
NCT06194214,https://clinicaltrials.gov/study/NCT06194214,1.0,0,ADULT,0,-0.1810065705901574,0,1,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2021-03-11,2021-06-09,2024-01-08,2024-01-08,-1.0424279737929665,0,16.0
NCT05739851,https://clinicaltrials.gov/study/NCT05739851,1.0,0,"ADULT, OLDER_ADULT",0,-0.16250080133968137,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: TREATMENT,2023-03-18,2023-04-14,2023-02-22,2023-02-22,-1.1458306697040348,0,40.0
NCT04021563,https://clinicaltrials.gov/study/NCT04021563,1.0,0,"ADULT, OLDER_ADULT",0,-0.14399503208920536,0,1,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2019-07-26,2019-12-10,2019-07-16,2021-09-05,-0.9652862800180424,1,64.0
NCT06003829,https://clinicaltrials.gov/study/NCT06003829,1.0,0,"ADULT, OLDER_ADULT",0,-0.18409086546523673,0,1,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2023-07-31,2023-09-20,2023-08-22,2024-11-13,-1.1064391664998183,0,12.0
